dataset_accession,gene_id,probe_id,probe_variance,gene_symbol,gene_symbol_raw,gene_title,is_annotated_gene,probes_per_gene,platform_probe_id
GSE63061,79901,ILMN_2087692,0.0885768008710361,CYBRD1,CYBRD1,cytochrome b reductase 1,TRUE,2,
GSE63061,79902,ILMN_1669635,0.0175052526361179,NUP85,NUP85,nucleoporin 85,TRUE,1,
GSE63061,79903,ILMN_1813423,0.0176641795556377,NAA60,NAA60,"N(alpha)-acetyltransferase 60, NatF catalytic subunit",TRUE,1,
GSE63061,79908,ILMN_1676895,0.0461282685969903,BTNL8,BTNL8,butyrophilin like 8,TRUE,2,
GSE63061,79912,ILMN_3247826,0.00350363255351742,PYROXD1,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1,TRUE,1,
GSE63061,79913,ILMN_1652594,0.0106839405139204,ACTR5,ACTR5,ARP5 actin-related protein 5 homolog,TRUE,1,
GSE63061,79915,ILMN_1698650,0.00659647820856412,ATAD5,ATAD5,"ATPase family, AAA domain containing 5",TRUE,2,
GSE63061,79917,ILMN_3301206,0.0045696819211705,MAGIX,MAGIX,"MAGI family member, X-linked",TRUE,2,
GSE63061,79918,ILMN_1724009,0.0122292781042206,SETD6,SETD6,SET domain containing 6,TRUE,1,
GSE63061,79919,ILMN_1665471,0.00247320591107412,C2orf54,C2orf54,chromosome 2 open reading frame 54,TRUE,1,
GSE63061,79921,ILMN_1748625,0.0293266241435418,TCEAL4,TCEAL4,transcription elongation factor A like 4,TRUE,2,
GSE63061,79922,ILMN_1793643,0.00172978018830063,MRM1,MRM1,mitochondrial rRNA methyltransferase 1,TRUE,1,
GSE63061,79925,ILMN_1806003,0.00358658126299268,SPEF2,SPEF2,sperm flagellar 2,TRUE,2,
GSE63061,79929,ILMN_1688464,0.00801732177384218,MAP6D1,MAP6D1,MAP6 domain containing 1,TRUE,1,
GSE63061,7993,ILMN_1731891,0.00076345485337836,UBXN8,UBXN8,UBX domain protein 8,TRUE,1,
GSE63061,79930,ILMN_1692225,0.0220941259595432,DOK3,DOK3,docking protein 3,TRUE,1,
GSE63061,79931,ILMN_1707591,0.00246451390905536,TNIP3,TNIP3,TNFAIP3 interacting protein 3,TRUE,1,
GSE63061,79932,ILMN_1656042,0.0610038391002832,KIAA0319L,KIAA0319L,KIAA0319 like,TRUE,2,
GSE63061,79934,ILMN_1700349,0.0163503868304195,COQ8B,COQ8B,coenzyme Q8B,TRUE,1,
GSE63061,79935,ILMN_1807525,0.000610497988814799,CNTD2,CNTD2,cyclin N-terminal domain containing 2,TRUE,1,
GSE63061,79937,ILMN_1717541,0.00353313614265384,CNTNAP3,CNTNAP3,contactin associated protein-like 3,TRUE,1,
GSE63061,79939,ILMN_2059173,0.0494367704150857,SLC35E1,SLC35E1,solute carrier family 35 member E1,TRUE,3,
GSE63061,7994,ILMN_2095840,0.0732528409489277,KAT6A,KAT6A,lysine acetyltransferase 6A,TRUE,1,
GSE63061,79940,ILMN_1666617,0.00117883533148116,LINC00472,LINC00472,long intergenic non-protein coding RNA 472,TRUE,1,
GSE63061,79943,ILMN_1712517,0.0119265622658791,ZNF696,ZNF696,zinc finger protein 696,TRUE,1,
GSE63061,79944,ILMN_1723211,0.00779851395542514,L2HGDH,L2HGDH,L-2-hydroxyglutarate dehydrogenase,TRUE,1,
GSE63061,79947,ILMN_1789535,0.0362501442018206,DHDDS,DHDDS,dehydrodolichyl diphosphate synthase subunit,TRUE,2,
GSE63061,79954,ILMN_1775011,0.165892409430099,NOL10,NOL10,nucleolar protein 10,TRUE,1,
GSE63061,79956,ILMN_1751425,0.0143945042623956,ERMP1,ERMP1,endoplasmic reticulum metallopeptidase 1,TRUE,1,
GSE63061,79957,ILMN_1737631,0.00679626239738585,PAQR6,PAQR6,progestin and adipoQ receptor family member 6,TRUE,3,
GSE63061,79958,ILMN_1767020,0.047054836342391,DENND1C,DENND1C,DENN domain containing 1C,TRUE,1,
GSE63061,79959,ILMN_2154223,0.0018453441739136,CEP76,CEP76,centrosomal protein 76,TRUE,1,
GSE63061,79960,ILMN_1655194,0.0283014744609979,JADE1,JADE1,jade family PHD finger 1,TRUE,3,
GSE63061,79961,ILMN_1707088,0.0503616954956745,DENND2D,DENND2D,DENN domain containing 2D,TRUE,1,
GSE63061,79963,ILMN_2232084,0.00100013209411611,ABCA11P,ABCA11P,"ATP binding cassette subfamily A member 11, pseudogene",TRUE,1,
GSE63061,79966,ILMN_2237428,0.00122086270232723,SCD5,SCD5,stearoyl-CoA desaturase 5,TRUE,1,
GSE63061,79968,ILMN_1803192,0.00129889957045753,WDR76,WDR76,WD repeat domain 76,TRUE,1,
GSE63061,79969,ILMN_1775999,0.00399513871331554,ATAT1,ATAT1,alpha tubulin acetyltransferase 1,TRUE,1,
GSE63061,79971,ILMN_2283325,0.185347604084203,WLS,WLS,wntless Wnt ligand secretion mediator,TRUE,5,
GSE63061,79973,ILMN_1663754,0.00301413988274887,ZNF442,ZNF442,zinc finger protein 442,TRUE,1,
GSE63061,79974,ILMN_1677038,0.00943825772518246,CPED1,CPED1,cadherin like and PC-esterase domain containing 1,TRUE,2,
GSE63061,79979,ILMN_1779663,0.00809048763581374,TRMT2B,TRMT2B,tRNA methyltransferase 2 homolog B,TRUE,1,
GSE63061,79980,ILMN_1715905,0.00871453592450788,DSN1,DSN1,"DSN1 homolog, MIS12 kinetochore complex component",TRUE,1,
GSE63061,79982,ILMN_2415898,0.0613132507156449,DNAJB14,DNAJB14,DnaJ heat shock protein family (Hsp40) member B14,TRUE,3,
GSE63061,79983,ILMN_1760705,0.00160302548520061,POF1B,POF1B,"premature ovarian failure, 1B",TRUE,1,
GSE63061,79986,ILMN_1663281,0.000822536157511967,ZNF702P,ZNF702P,"zinc finger protein 702, pseudogene",TRUE,1,
GSE63061,79989,ILMN_1676555,0.00584551240633681,TTC26,TTC26,tetratricopeptide repeat domain 26,TRUE,1,
GSE63061,79990,ILMN_1804652,0.000885682056267862,PLEKHH3,PLEKHH3,"pleckstrin homology, MyTH4 and FERM domain containing H3",TRUE,1,
GSE63061,79991,ILMN_1789186,0.0252260038806796,OBFC1,OBFC1,oligonucleotide/oligosaccharide binding fold containing 1,TRUE,2,
GSE63061,79992,ILMN_1655572,0.0284636834903708,AGPAT4-IT1,AGPAT4-IT1,AGPAT4 intronic transcript 1,TRUE,2,
GSE63061,79993,ILMN_1740213,0.00280060929112419,ELOVL7,ELOVL7,ELOVL fatty acid elongase 7,TRUE,1,
GSE63061,79998,ILMN_1772660,0.00182680950582375,ANKRD53,ANKRD53,ankyrin repeat domain 53,TRUE,1,
GSE63061,800,ILMN_1730487,0.00745779235529463,CALD1,CALD1,caldesmon 1,TRUE,2,
GSE63061,8000,ILMN_1771538,0.0005388911503417,PSCA,PSCA,prostate stem cell antigen,TRUE,1,
GSE63061,80003,ILMN_2295918,0.00419860836263172,PCNX2,PCNX2,pecanex homolog 2 (Drosophila),TRUE,2,
GSE63061,80004,ILMN_1729640,0.00033119510991312,ESRP2,ESRP2,epithelial splicing regulatory protein 2,TRUE,1,
GSE63061,80005,ILMN_1752455,0.0412082266773296,DOCK5,DOCK5,dedicator of cytokinesis 5,TRUE,1,
GSE63061,80006,ILMN_1726930,0.010864489110696,TRAPPC13,TRAPPC13,trafficking protein particle complex 13,TRUE,3,
GSE63061,80007,ILMN_1775423,0.017422750822959,C10orf88,C10orf88,chromosome 10 open reading frame 88,TRUE,1,
GSE63061,80008,ILMN_2095660,0.0302775996470863,TMEM156,TMEM156,transmembrane protein 156,TRUE,2,
GSE63061,8001,ILMN_1787085,0.000736852855807595,GLRA3,GLRA3,glycine receptor alpha 3,TRUE,1,
GSE63061,80010,ILMN_2151488,0.0298860601428366,RMI1,RMI1,RecQ mediated genome instability 1,TRUE,2,
GSE63061,80011,ILMN_2096604,0.0111786556263833,FAM192A,FAM192A,family with sequence similarity 192 member A,TRUE,1,
GSE63061,80012,ILMN_2179873,0.011292003741657,PHC3,PHC3,polyhomeotic homolog 3,TRUE,2,
GSE63061,80013,ILMN_1725594,0.0597958092917563,FAM188A,FAM188A,family with sequence similarity 188 member A,TRUE,1,
GSE63061,80017,ILMN_1721106,0.0619839007945952,C14orf159,C14orf159,chromosome 14 open reading frame 159,TRUE,1,
GSE63061,80018,ILMN_1788810,0.0133466156835102,NAA25,NAA25,"N(alpha)-acetyltransferase 25, NatB auxiliary subunit",TRUE,2,
GSE63061,80019,ILMN_1794914,0.040699632760171,UBTD1,UBTD1,ubiquitin domain containing 1,TRUE,1,
GSE63061,80020,ILMN_2130635,0.00690550302635207,FOXRED2,FOXRED2,FAD dependent oxidoreductase domain containing 2,TRUE,2,
GSE63061,80021,ILMN_1745807,0.0178008742152067,TMEM62,TMEM62,transmembrane protein 62,TRUE,1,
GSE63061,80023,ILMN_1770911,0.0111625149534089,NRSN2,NRSN2,neurensin 2,TRUE,1,
GSE63061,80024,ILMN_1701655,0.0457909532798539,SLC8B1,SLC8B1,solute carrier family 8 member B1,TRUE,1,
GSE63061,80025,ILMN_2373177,0.030299152903106,PANK2,PANK2,pantothenate kinase 2,TRUE,2,
GSE63061,80028,ILMN_3307782,0.0271979682130516,FBXL18,FBXL18,F-box and leucine rich repeat protein 18,TRUE,2,
GSE63061,80031,ILMN_2317493,0.0017923848102032,SEMA6D,SEMA6D,semaphorin 6D,TRUE,2,
GSE63061,80034,ILMN_1907556,0.00143538804946921,CSRNP3,CSRNP3,cysteine and serine rich nuclear protein 3,TRUE,2,
GSE63061,80036,ILMN_1815938,0.00448965188236779,TRPM3,TRPM3,transient receptor potential cation channel subfamily M member 3,TRUE,2,
GSE63061,80045,ILMN_1654703,0.000635567458624393,GPR157,GPR157,G protein-coupled receptor 157,TRUE,1,
GSE63061,80055,ILMN_2185665,0.00247217372860549,PGAP1,PGAP1,post-GPI attachment to proteins 1,TRUE,1,
GSE63061,80063,ILMN_1804445,0.0141759879254297,ATF7IP2,ATF7IP2,activating transcription factor 7 interacting protein 2,TRUE,1,
GSE63061,80067,ILMN_1804597,0.00219823737826149,DCAF17,DCAF17,DDB1 and CUL4 associated factor 17,TRUE,1,
GSE63061,80071,ILMN_1783676,0.0261730255846403,CCDC15,CCDC15,coiled-coil domain containing 15,TRUE,2,
GSE63061,80072,ILMN_3268535,0.00444513802613795,HEXA-AS1,HEXA-AS1,HEXA antisense RNA 1,TRUE,1,
GSE63061,80094,ILMN_1811608,0.0139083157647283,BIN3-IT1,BIN3-IT1,BIN3 intronic transcript 1,TRUE,2,
GSE63061,80095,ILMN_1681829,0.00242474955917385,ZNF606,ZNF606,zinc finger protein 606,TRUE,1,
GSE63061,801,ILMN_1778242,0.0510543965444764,CALM1,CALM1,calmodulin 1,TRUE,1,
GSE63061,80108,ILMN_1723886,0.000911437557171537,ZFP2,ZFP2,ZFP2 zinc finger protein,TRUE,1,
GSE63061,80110,ILMN_1763641,0.0151874463578459,ZNF614,ZNF614,zinc finger protein 614,TRUE,1,
GSE63061,80111,ILMN_1795936,0.00761919456692872,C3orf36,C3orf36,chromosome 3 open reading frame 36,TRUE,1,
GSE63061,80115,ILMN_1771652,0.00455037344031837,BAIAP2L2,BAIAP2L2,BAI1 associated protein 2 like 2,TRUE,1,
GSE63061,80119,ILMN_2155272,0.00362980602433955,PIF1,PIF1,PIF1 5'-to-3' DNA helicase,TRUE,2,
GSE63061,80122,ILMN_2345758,0.00325603758075717,MAP3K19,MAP3K19,mitogen-activated protein kinase kinase kinase 19,TRUE,2,
GSE63061,80124,ILMN_1682180,0.0677217259251065,VCPIP1,VCPIP1,valosin containing protein interacting protein 1,TRUE,1,
GSE63061,80125,ILMN_1681136,0.0262171554030871,CCDC33,CCDC33,coiled-coil domain containing 33,TRUE,1,
GSE63061,80127,ILMN_1806456,0.0947274544485897,BBOF1,BBOF1,basal body orientation factor 1,TRUE,2,
GSE63061,80128,ILMN_1770865,0.00924401258307201,TRIM46,TRIM46,tripartite motif containing 46,TRUE,1,
GSE63061,80129,ILMN_1772588,0.00191610618105277,CCDC170,CCDC170,coiled-coil domain containing 170,TRUE,1,
GSE63061,80131,ILMN_2048633,0.00140906585959953,LRRC8E,LRRC8E,leucine rich repeat containing 8 family member E,TRUE,1,
GSE63061,80133,ILMN_1677974,0.000513391062472902,MROH9,MROH9,maestro heat like repeat family member 9,TRUE,1,
GSE63061,80135,ILMN_1655734,0.0450266441666664,RPF1,RPF1,ribosome production factor 1 homolog,TRUE,1,
GSE63061,80142,ILMN_2345015,0.0263351158879351,PTGES2,PTGES2,prostaglandin E synthase 2,TRUE,2,
GSE63061,80143,ILMN_1653524,0.00262228627615714,SIKE1,SIKE1,suppressor of IKBKE 1,TRUE,1,
GSE63061,80145,ILMN_1805028,0.055126502730107,THOC7,THOC7,THO complex 7,TRUE,1,
GSE63061,80146,ILMN_1776334,0.00783584825105623,UXS1,UXS1,UDP-glucuronate decarboxylase 1,TRUE,1,
GSE63061,80148,ILMN_1798620,0.134119534107834,PQLC1,PQLC1,PQ loop repeat containing 1,TRUE,1,
GSE63061,80149,ILMN_1672295,0.0178776785495288,ZC3H12A,ZC3H12A,zinc finger CCCH-type containing 12A,TRUE,1,
GSE63061,80150,ILMN_1810199,0.00384453601864138,ASRGL1,ASRGL1,asparaginase like 1,TRUE,1,
GSE63061,80152,ILMN_1777129,0.0386358924883292,CENPT,CENPT,centromere protein T,TRUE,2,
GSE63061,80153,ILMN_1724581,0.00994927142812212,EDC3,EDC3,enhancer of mRNA decapping 3,TRUE,1,
GSE63061,80155,ILMN_1669142,0.0111074077830874,NAA15,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",TRUE,1,
GSE63061,80161,ILMN_3240715,0.00671034346881879,ASMTL-AS1,ASMTL-AS1,ASMTL antisense RNA 1,TRUE,1,
GSE63061,80162,ILMN_1794707,0.195534077386389,PGGHG,PGGHG,protein-glucosylgalactosylhydroxylysine glucosidase,TRUE,1,
GSE63061,80168,ILMN_1693891,0.00164198444864613,MOGAT2,MOGAT2,monoacylglycerol O-acyltransferase 2,TRUE,1,
GSE63061,80173,ILMN_1777449,0.0121517524143541,IFT74,IFT74,intraflagellar transport 74,TRUE,1,
GSE63061,80176,ILMN_1714170,0.00332016971967961,SPSB1,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,TRUE,1,
GSE63061,80177,ILMN_2160906,0.002058684661761,MYCT1,MYCT1,myc target 1,TRUE,1,
GSE63061,80179,ILMN_1753286,0.00342885811883959,MYO19,MYO19,myosin XIX,TRUE,2,
GSE63061,80183,ILMN_2196550,0.0880494318178746,KIAA0226L,KIAA0226L,KIAA0226 like,TRUE,2,
GSE63061,80184,ILMN_1746832,0.00334367579164356,CEP290,CEP290,centrosomal protein 290,TRUE,1,
GSE63061,80185,ILMN_1760400,0.01211347821828,TTI2,TTI2,TELO2 interacting protein 2,TRUE,1,
GSE63061,8019,ILMN_1785635,0.0555041423510124,BRD3,BRD3,bromodomain containing 3,TRUE,1,
GSE63061,80194,ILMN_1770977,0.0206381788752123,TMEM134,TMEM134,transmembrane protein 134,TRUE,2,
GSE63061,80195,ILMN_1672717,0.0142434586734307,TMEM254,TMEM254,transmembrane protein 254,TRUE,1,
GSE63061,80196,ILMN_1786039,0.0247524844564625,RNF34,RNF34,ring finger protein 34,TRUE,2,
GSE63061,80198,ILMN_1780937,0.0163916448053686,MUS81,MUS81,MUS81 structure-specific endonuclease subunit,TRUE,1,
GSE63061,80199,ILMN_1748836,0.0093087457812578,FUZ,FUZ,fuzzy planar cell polarity protein,TRUE,1,
GSE63061,80201,ILMN_1752502,0.0121068762167195,HKDC1,HKDC1,hexokinase domain containing 1,TRUE,1,
GSE63061,80204,ILMN_2285112,0.0654986911149033,FBXO11,FBXO11,F-box protein 11,TRUE,2,
GSE63061,80205,ILMN_1762972,0.0644080876684239,CHD9,CHD9,chromodomain helicase DNA binding protein 9,TRUE,1,
GSE63061,80207,ILMN_2284591,0.0209658107161831,OPA3,OPA3,"optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)",TRUE,3,
GSE63061,80208,ILMN_1665049,0.047068793868657,SPG11,SPG11,spastic paraplegia 11 (autosomal recessive),TRUE,1,
GSE63061,80209,ILMN_1795128,0.033623798810803,PROSER1,PROSER1,proline and serine rich 1,TRUE,2,
GSE63061,8021,ILMN_1666049,0.0787032312051305,NUP214,NUP214,nucleoporin 214,TRUE,1,
GSE63061,80210,ILMN_1755732,0.00134560827249937,ARMC9,ARMC9,armadillo repeat containing 9,TRUE,1,
GSE63061,80212,ILMN_1731107,0.037624154241421,CCDC92,CCDC92,coiled-coil domain containing 92,TRUE,1,
GSE63061,80213,ILMN_1761120,0.0661399237524232,TM2D3,TM2D3,TM2 domain containing 3,TRUE,2,
GSE63061,80215,ILMN_3260501,0.0225742512910802,RUNX1-IT1,RUNX1-IT1,RUNX1 intronic transcript 1,TRUE,2,
GSE63061,80216,ILMN_2078697,0.0735079311326324,ALPK1,ALPK1,alpha kinase 1,TRUE,1,
GSE63061,80217,ILMN_1805603,0.00447746890077986,CFAP43,CFAP43,cilia and flagella associated protein 43,TRUE,1,
GSE63061,80218,ILMN_2180606,0.0186362348040263,NAA50,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit",TRUE,1,
GSE63061,80219,ILMN_1751615,0.0534600715544517,COQ10B,COQ10B,coenzyme Q10B,TRUE,1,
GSE63061,8022,ILMN_2390435,0.00325594383744635,LHX3,LHX3,LIM homeobox 3,TRUE,1,
GSE63061,80221,ILMN_3236756,0.00700671628276781,ACSF2,ACSF2,acyl-CoA synthetase family member 2,TRUE,2,
GSE63061,80222,ILMN_1778187,0.0112743181411238,TARS2,TARS2,"threonyl-tRNA synthetase 2, mitochondrial (putative)",TRUE,1,
GSE63061,80223,ILMN_1692219,0.124348624757879,RAB11FIP1,RAB11FIP1,RAB11 family interacting protein 1,TRUE,2,
GSE63061,80224,ILMN_2048811,0.0757945650742278,NUBPL,NUBPL,nucleotide binding protein like,TRUE,1,
GSE63061,80227,ILMN_1652753,0.0240568951690116,PAAF1,PAAF1,proteasomal ATPase associated factor 1,TRUE,1,
GSE63061,80228,ILMN_1652928,0.0178154094847061,ORAI2,ORAI2,ORAI calcium release-activated calcium modulator 2,TRUE,1,
GSE63061,80230,ILMN_2310968,0.0297251777689868,RUFY1,RUFY1,RUN and FYVE domain containing 1,TRUE,2,
GSE63061,80231,ILMN_1651752,0.0126986569863897,CXorf21,CXorf21,chromosome X open reading frame 21,TRUE,2,
GSE63061,80232,ILMN_1719343,0.0431953648445562,WDR26,WDR26,WD repeat domain 26,TRUE,1,
GSE63061,80233,ILMN_1711823,0.0434670161880776,FAAP100,FAAP100,Fanconi anemia core complex associated protein 100,TRUE,1,
GSE63061,80237,ILMN_1771264,0.00336413953604208,ELL3,ELL3,elongation factor for RNA polymerase II 3,TRUE,1,
GSE63061,80254,ILMN_1787808,0.070594569124311,CEP63,CEP63,centrosomal protein 63,TRUE,3,
GSE63061,80255,ILMN_2206554,0.00961519296675175,SLC35F5,SLC35F5,solute carrier family 35 member F5,TRUE,1,
GSE63061,80256,ILMN_1732609,0.0951261996169196,FAM214B,FAM214B,family with sequence similarity 214 member B,TRUE,1,
GSE63061,80258,ILMN_1791302,0.0176189536167888,EFHC2,EFHC2,EF-hand domain containing 2,TRUE,1,
GSE63061,80262,ILMN_1711703,0.00778793256317849,C16orf70,C16orf70,chromosome 16 open reading frame 70,TRUE,1,
GSE63061,80263,ILMN_1684352,0.00395688938150176,TRIM45,TRIM45,tripartite motif containing 45,TRUE,1,
GSE63061,80264,ILMN_2158164,0.0463683068431799,ZNF430,ZNF430,zinc finger protein 430,TRUE,2,
GSE63061,80267,ILMN_2065299,0.0380273252386597,EDEM3,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3,TRUE,3,
GSE63061,8027,ILMN_1765409,0.0191484754246528,STAM,STAM,signal transducing adaptor molecule,TRUE,1,
GSE63061,80270,ILMN_1653042,0.00310492535853687,HSD3B7,HSD3B7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",TRUE,1,
GSE63061,80271,ILMN_1714945,0.00418127737942982,ITPKC,ITPKC,inositol-trisphosphate 3-kinase C,TRUE,1,
GSE63061,80273,ILMN_1670817,0.0202730953074611,GRPEL1,GRPEL1,"GrpE like 1, mitochondrial",TRUE,1,
GSE63061,80274,ILMN_1739714,0.000825734569556619,SCUBE1,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1",TRUE,1,
GSE63061,80279,ILMN_3307950,0.0527190866986591,CDK5RAP3,CDK5RAP3,CDK5 regulatory subunit associated protein 3,TRUE,2,
GSE63061,8028,ILMN_1743538,0.0189366922651851,MLLT10,MLLT10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10",TRUE,3,
GSE63061,8029,ILMN_1755203,0.00202618110563856,CUBN,CUBN,cubilin,TRUE,1,
GSE63061,80298,ILMN_1680150,0.000622371687155519,MTERF2,MTERF2,mitochondrial transcription termination factor 2,TRUE,1,
GSE63061,8030,ILMN_1745904,0.0366126247224091,CCDC6,CCDC6,coiled-coil domain containing 6,TRUE,1,
GSE63061,80301,ILMN_1689968,0.0725661064394286,PLEKHO2,PLEKHO2,pleckstrin homology domain containing O2,TRUE,1,
GSE63061,80303,ILMN_1779448,0.00505763266494377,EFHD1,EFHD1,EF-hand domain family member D1,TRUE,1,
GSE63061,80304,ILMN_1730631,0.0189494988505684,WDCP,WDCP,WD repeat and coiled coil containing,TRUE,1,
GSE63061,80305,ILMN_1755737,0.0579898907059172,TRABD,TRABD,TraB domain containing,TRUE,1,
GSE63061,80306,ILMN_1749821,0.0440413853023595,MED28,MED28,mediator complex subunit 28,TRUE,1,
GSE63061,80308,ILMN_1663667,0.0259589697118473,FLAD1,FLAD1,flavin adenine dinucleotide synthetase 1,TRUE,2,
GSE63061,8031,ILMN_1773906,0.115640565486376,NCOA4,NCOA4,nuclear receptor coactivator 4,TRUE,1,
GSE63061,80310,ILMN_1803094,0.0207565868328165,PDGFD,PDGFD,platelet derived growth factor D,TRUE,2,
GSE63061,80311,ILMN_1701648,0.00183943146285847,KLHL15,KLHL15,kelch like family member 15,TRUE,1,
GSE63061,80312,ILMN_1741056,0.00310320858720931,TET1,TET1,tet methylcytosine dioxygenase 1,TRUE,2,
GSE63061,80314,ILMN_1746276,0.0168792205061155,EPC1,EPC1,enhancer of polycomb homolog 1,TRUE,1,
GSE63061,80315,ILMN_1722025,0.115590097301165,CPEB4,CPEB4,cytoplasmic polyadenylation element binding protein 4,TRUE,2,
GSE63061,80317,ILMN_1750967,0.00570055892893216,ZKSCAN3,ZKSCAN3,zinc finger with KRAB and SCAN domains 3,TRUE,1,
GSE63061,80318,ILMN_1736972,0.00395311316049752,GKAP1,GKAP1,G kinase anchoring protein 1,TRUE,1,
GSE63061,80319,ILMN_1763657,0.00141477931723126,CXXC4,CXXC4,CXXC finger protein 4,TRUE,1,
GSE63061,80320,ILMN_1769721,0.00235542626472252,SP6,SP6,Sp6 transcription factor,TRUE,1,
GSE63061,80321,ILMN_1741350,0.000513403470771752,CEP70,CEP70,centrosomal protein 70,TRUE,1,
GSE63061,80323,ILMN_2203876,0.00229384977578345,CCDC68,CCDC68,coiled-coil domain containing 68,TRUE,2,
GSE63061,80324,ILMN_1662658,0.0358108779299112,PUS1,PUS1,pseudouridylate synthase 1,TRUE,3,
GSE63061,80325,ILMN_1802096,0.128150811878863,ABTB1,ABTB1,ankyrin repeat and BTB domain containing 1,TRUE,1,
GSE63061,80326,ILMN_1658426,0.00471705974182044,WNT10A,WNT10A,Wnt family member 10A,TRUE,1,
GSE63061,80331,ILMN_1789642,0.0239312829137889,DNAJC5,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5,TRUE,1,
GSE63061,80332,ILMN_1651657,0.00294103740067678,ADAM33,ADAM33,ADAM metallopeptidase domain 33,TRUE,1,
GSE63061,80333,ILMN_1699469,0.00328075414624525,KCNIP4,KCNIP4,potassium voltage-gated channel interacting protein 4,TRUE,1,
GSE63061,80335,ILMN_1679655,0.0642844391765195,WDR82,WDR82,WD repeat domain 82,TRUE,1,
GSE63061,8034,ILMN_1806032,0.00856824972041125,SLC25A16,SLC25A16,solute carrier family 25 member 16,TRUE,2,
GSE63061,80342,ILMN_1780397,0.0396821420216498,TRAF3IP3,TRAF3IP3,TRAF3 interacting protein 3,TRUE,1,
GSE63061,80344,ILMN_1765825,0.0409804403406948,DCAF11,DCAF11,DDB1 and CUL4 associated factor 11,TRUE,3,
GSE63061,80345,ILMN_1809566,0.0228066954903147,ZSCAN16,ZSCAN16,zinc finger and SCAN domain containing 16,TRUE,1,
GSE63061,80346,ILMN_1729611,0.0128947384540409,REEP4,REEP4,receptor accessory protein 4,TRUE,1,
GSE63061,80347,ILMN_1753498,0.034840987550667,COASY,COASY,Coenzyme A synthase,TRUE,2,
GSE63061,80349,ILMN_1665887,0.0399843373743945,WDR61,WDR61,WD repeat domain 61,TRUE,1,
GSE63061,80351,ILMN_1763269,0.00265346736824744,TNKS2,TNKS2,tankyrase 2,TRUE,1,
GSE63061,80352,ILMN_1730223,0.00113040925020869,RNF39,RNF39,ring finger protein 39,TRUE,1,
GSE63061,8036,ILMN_2158242,0.0587236896550826,SHOC2,SHOC2,"SHOC2, leucine rich repeat scaffold protein",TRUE,1,
GSE63061,8038,ILMN_1705689,0.00489347496360933,ADAM12,ADAM12,ADAM metallopeptidase domain 12,TRUE,1,
GSE63061,80381,ILMN_2365307,0.00112992188412185,CD276,CD276,CD276 molecule,TRUE,1,
GSE63061,8045,ILMN_1733110,0.0523471915914398,RASSF7,RASSF7,Ras association domain family member 7,TRUE,1,
GSE63061,805,ILMN_1687858,0.102229576868969,CALM2,CALM2,calmodulin 2,TRUE,1,
GSE63061,8050,ILMN_1652357,0.0159794504232386,PDHX,PDHX,pyruvate dehydrogenase complex component X,TRUE,1,
GSE63061,8061,ILMN_1771841,0.00266297847292736,FOSL1,FOSL1,"FOS like 1, AP-1 transcription factor subunit",TRUE,1,
GSE63061,8065,ILMN_2176955,0.0812272243704203,CUL5,CUL5,cullin 5,TRUE,1,
GSE63061,80700,ILMN_1658624,0.41433705791059,UBXN6,UBXN6,UBX domain protein 6,TRUE,1,
GSE63061,80704,ILMN_1716359,0.00313867684290804,SLC19A3,SLC19A3,solute carrier family 19 member 3,TRUE,1,
GSE63061,80705,ILMN_1674967,0.0017593678666739,TSGA10,TSGA10,testis specific 10,TRUE,2,
GSE63061,80709,ILMN_1770673,0.0706374477214781,AKNA,AKNA,AT-hook transcription factor,TRUE,1,
